1,224.0,6.0,1293.4,0.96,49.9
1,223.8,6.1,1312.1,0.97,49.9
1,223.8,6.0,1298.6,0.96,49.9
1,223.9,6.0,1300.0,0.96,49.9
1,223.7,6.0,1291.0,0.96,49.9
1,223.6,6.0,1291.4,0.96,49.9
1,223.6,6.0,1294.6,0.96,49.9
1,223.6,6.0,1291.3,0.96,49.9
1,223.7,6.0,1291.6,0.96,49.9
1,223.7,6.0,1299.5,0.96,49.9
1,223.7,6.0,1297.1,0.96,49.9
1,223.7,6.0,1297.5,0.96,49.9
1,223.6,6.0,1298.2,0.96,49.9
1,223.7,6.0,1294.0,0.96,49.9
1,223.7,6.0,1294.0,0.96,50.0
1,223.7,6.0,1290.6,0.96,50.0
1,223.6,6.0,1291.1,0.96,50.0
1,223.5,6.0,1298.2,0.96,50.0
1,223.6,6.0,1299.4,0.96,49.9
1,223.7,6.0,1296.3,0.96,50.0
1,223.6,6.0,1297.9,0.96,50.0
1,223.6,6.0,1296.3,0.97,50.0
1,223.7,6.0,1295.0,0.97,50.0
1,223.8,6.0,1299.5,0.96,50.0
1,223.6,6.0,1295.4,0.97,50.0
1,223.6,6.0,1291.7,0.96,50.0
1,223.6,6.0,1287.0,0.96,50.0
1,223.7,6.0,1294.2,0.96,50.0
1,223.6,6.0,1296.0,0.96,50.0
1,223.6,6.0,1300.5,0.96,49.9
1,223.6,6.0,1296.5,0.96,49.9
1,223.5,6.0,1289.5,0.96,49.9
1,223.5,6.0,1297.6,0.96,49.9
1,223.6,6.0,1290.7,0.96,49.9
1,223.6,6.0,1295.2,0.96,49.9
1,223.5,6.0,1286.9,0.96,49.9
1,223.5,6.0,1290.9,0.96,49.9
1,223.5,6.0,1293.4,0.96,49.9
1,223.5,6.0,1290.5,0.96,50.0
1,223.6,6.0,1292.2,0.96,50.0
1,223.6,6.0,1293.8,0.96,50.0
1,223.6,6.0,1293.3,0.96,50.0
1,223.7,6.0,1287.5,0.96,50.0
1,223.7,5.9,1281.1,0.96,50.0
1,223.6,5.9,1276.8,0.96,50.0
1,223.3,5.9,1280.4,0.96,50.0
1,223.6,6.0,1284.5,0.96,50.0
1,223.4,6.0,1282.0,0.96,50.0
1,223.6,5.9,1276.4,0.96,50.0
1,223.5,5.9,1274.4,0.96,50.0
1,223.6,5.9,1274.3,0.96,50.0
1,223.6,5.9,1277.3,0.96,50.0
1,223.6,5.9,1277.9,0.96,50.0
1,223.9,5.9,1279.3,0.96,50.0
1,223.6,6.1,1313.5,0.97,50.0
1,223.8,5.9,1280.5,0.96,50.0
1,223.8,5.9,1278.3,0.96,50.0
1,223.8,5.9,1276.3,0.96,50.0
1,223.9,5.9,1277.6,0.96,50.0
1,223.9,6.0,1284.7,0.96,50.0
1,223.9,6.0,1285.4,0.96,50.0
1,223.9,6.0,1289.5,0.96,50.0
1,223.9,5.9,1280.7,0.96,50.0
1,223.9,5.9,1282.3,0.96,50.0
1,223.9,6.0,1287.6,0.96,50.0
